time,sp,sensor,sensor filtered,e,p,i,d,control signal
16:49:6,1347.0,2160,1540.657932769815,-193.65793276981503,-35.11018321116747,217.01,-0.0,196.1161186542584
16:49:6,1347.0,2040,1590.5921394928337,-243.59213949283367,-44.163254890050744,214.82,-0.0,181.89981678883254
16:49:6,1347.0,2040,1635.5329255435504,-288.5329255435504,-52.31101940104569,212.61,-0.0,170.65674510994924
16:49:6,1347.0,2040,1675.9796329891954,-328.97963298919535,-59.644007460941125,209.96,-0.0,160.29898059895433
16:49:6,1347.0,2040,1712.3816696902759,-365.3816696902759,-66.24369671484702,206.82,-0.0,150.31599253905887
16:49:6,1347.0,1800,1721.1435027212483,-374.1435027212483,-67.83221704336232,203.49,-0.0,140.57630328515296
16:49:6,1347.0,1800,1729.0291524491236,-382.02915244912356,-69.26188533902611,200.56,-0.0,135.65778295663767
16:49:6,1347.0,1800,1736.1262372042113,-389.1262372042113,-70.54858680512352,197.28,-0.0,131.2981146609739
16:49:7,1347.0,1800,1742.51361348379,-395.5136134837901,-71.70661812461115,193.91,-0.0,126.73141319487648
16:49:7,1347.0,1800,1748.262252135411,-401.262252135411,-72.74884631215002,190.43,-0.0,122.20338187538884
16:49:7,1347.0,1560,1729.43602692187,-382.43602692187005,-69.33565168093504,187.41,0.0,117.68115368784999
16:49:7,1347.0,1560,1712.4924242296831,-365.49242422968314,-66.26377651284156,184.19,0.0,118.07434831906495
16:49:7,1347.0,1560,1697.2431818067148,-350.2431818067148,-63.4990888615574,181.07,0.0,117.92622348715844
16:49:7,1347.0,1560,1683.5188636260434,-336.5188636260434,-61.010869975401675,178.52,0.0,117.5709111384426
16:49:7,1347.0,1560,1671.166977263439,-324.1669772634391,-58.771472977861514,175.63,0.0,117.50913002459833
16:49:7,1347.0,1200,1624.0502795370953,-277.0502795370953,-50.229215680075384,173.51,0.0,116.85852702213847
16:49:7,1347.0,1200,1581.6452515833857,-234.64525158338574,-42.54118411206784,171.42,0.0,123.2807843199246
16:49:8,1347.0,1200,1543.4807264250471,-196.48072642504712,-35.621955700861044,169.85,0.0,128.87881588793215
16:49:8,1347.0,1200,1509.1326537825425,-162.13265378254255,-29.394650130774966,168.43,0.0,134.22804429913896
16:49:8,1347.0,960,1454.2193884042883,-107.21938840428834,-19.438875117697478,167.48,0.0,139.03534986922503
16:49:8,1347.0,960,1404.7974495638596,-57.79744956385957,-10.478677605927741,167.03,0.0,148.0411248823025
16:49:8,1347.0,960,1360.3177046074736,-13.317704607473615,-2.4144998453349666,166.91,0.0,156.55132239407226
16:49:8,1347.0,960,1320.2859341467263,26.714065853273723,4.843260139198526,167.12,0.0,164.49550015466502
16:49:8,1347.0,960,1284.2573407320538,62.74265926794624,11.375244125278654,167.68,0.0,171.96326013919852
16:49:8,1347.0,720,1227.8316066588484,119.16839334115161,21.60522971275079,168.59,0.0,179.05524412527865
16:49:8,1347.0,720,1177.0484459929635,169.95155400703652,30.812216741475723,170.12,0.0,190.1952297127508
16:49:8,1347.0,720,1131.343601393667,215.6563986063329,39.09850506732816,171.82,0.0,200.9322167414757
16:49:9,1347.0,720,1090.2092412543004,256.7907587456996,46.556164560595334,174.09,0.0,210.91850506732817
16:49:9,1347.0,720,1053.1883171288703,293.81168287112973,53.268058104535825,176.75,0.0,220.64616456059534
16:49:9,1347.0,600,1007.8694854159833,339.13051458401674,61.48436229408224,179.32,0.0,230.01805810453584
16:49:9,1347.0,600,967.0825368743849,379.9174631256151,68.87903606467403,182.67,0.0,240.80436229408224
16:49:9,1347.0,600,930.3742831869464,416.6257168130536,75.53424245820662,185.86,0.0,251.549036064674
16:49:9,1347.0,600,897.3368548682517,449.66314513174825,81.52392821238597,189.9,0.0,261.39424245820663
16:49:9,1347.0,840,891.6031693814266,455.3968306185734,82.56344539114737,193.99,0.0,271.423928212386
16:49:9,1347.0,840,886.442852443284,460.557147556716,83.49901085203263,197.52,0.0,276.55344539114736
16:49:9,1347.0,840,881.7985671989557,465.20143280104435,84.34101976682935,201.7,0.0,281.01901085203264
16:49:10,1347.0,840,877.6187104790602,469.38128952093984,85.0988277901464,205.33,0.0,286.0410197668293
16:49:10,1347.0,840,873.8568394311542,473.1431605688458,85.78085501113175,209.58,0.0,290.42882779014644
16:49:10,1347.0,1200,906.4711554880388,440.5288445119612,79.86787951001857,212.96,-0.0,295.3608550111318
16:49:10,1347.0,1200,935.8240399392349,411.1759600607651,74.54620155901672,216.62,-0.0,292.8278795100186
16:49:10,1347.0,1200,962.2416359453115,384.7583640546885,69.75669140311503,219.57,-0.0,291.1662015590167
16:49:10,1347.0,1200,986.0174723507804,360.9825276492196,65.44613226280352,222.81,-0.0,289.32669140311503
16:49:10,1347.0,1200,1007.4157251157023,339.58427488429766,61.56662903652317,225.54,-0.0,288.25613226280353
16:49:10,1347.0,1440,1050.6741526041321,296.32584739586787,53.72387613287085,228.09,-0.0,287.10662903652315
16:49:10,1347.0,1440,1089.6067373437188,257.3932626562812,46.66539851958378,230.14,-0.0,281.81387613287086
16:49:11,1347.0,1440,1124.6460636093468,222.3539363906532,40.31276866762543,232.05,-0.0,276.8053985195838
16:49:11,1347.0,1440,1156.181457248412,190.81854275158798,34.5954018008629,233.76,-0.0,272.36276866762546
16:49:11,1347.0,1680,1208.5633115235707,138.43668847642925,25.098571620776625,234.83,-0.0,268.35540180086286
16:49:11,1347.0,1680,1255.7069803712136,91.2930196287864,16.551424458698975,235.65,-0.0,259.92857162077667
16:49:11,1347.0,1680,1298.1362823340924,48.86371766590764,8.858992012829056,236.02,-0.0,252.20142445869897
16:49:11,1347.0,1680,1336.3226541006832,10.677345899316833,1.935802811546142,236.12,-0.0,244.87899201282906
16:49:11,1347.0,1680,1370.6903886906148,-23.690388690614782,-4.29506746960846,235.9,-0.0,238.05580281154616
16:49:11,1347.0,1920,1425.6213498215534,-78.6213498215534,-14.254050722647632,235.3,-0.0,231.60493253039155
16:49:11,1347.0,1920,1475.059214839398,-128.059214839398,-23.21713565038286,234.13,-0.0,221.04594927735238
16:49:12,1347.0,1920,1519.5532933554582,-172.5532933554582,-31.283912085344575,232.83,-0.0,210.91286434961714
16:49:12,1347.0,1920,1559.5979640199125,-212.59796401991252,-38.54401087681014,230.92,-0.0,201.54608791465543
16:49:12,1347.0,1800,1583.6381676179212,-236.63816761792123,-42.90249978912912,229.11,-0.0,192.37598912318984
16:49:12,1347.0,1800,1605.274350856129,-258.2743508561291,-46.825139810216214,226.79,-0.0,186.20750021087088
16:49:12,1347.0,1800,1624.7469157705161,-277.7469157705161,-50.35551582919458,224.66,-0.0,179.9648601897838
16:49:12,1347.0,1800,1642.2722241934646,-295.2722241934646,-53.532854246275136,222.03,-0.0,174.3044841708054
16:49:12,1347.0,1800,1658.0450017741182,-311.0450017741182,-56.39245882164764,219.55,-0.0,168.49714575372485
16:49:12,1347.0,1560,1648.2405015967065,-301.2405015967065,-54.614902939482896,216.96,0.0,163.15754117835237
16:49:12,1347.0,1560,1639.416451437036,-292.4164514370359,-53.01510264553461,214.33,0.0,162.3450970605171
16:49:13,1347.0,1560,1631.4748062933324,-284.47480629333245,-51.57528238098118,212.13,0.0,161.31489735446542
16:49:13,1347.0,1560,1624.3273256639993,-277.3273256639993,-50.27944414288308,209.64,0.0,160.55471761901882
16:49:13,1347.0,1440,1605.8945930975995,-258.89459309759945,-46.93758972859479,207.64,0.0,159.3605558571169
16:49:13,1347.0,1440,1589.3051337878396,-242.30513378783962,-43.929920755735324,205.48,0.0,160.7024102714052
16:49:13,1347.0,1440,1574.3746204090558,-227.37462040905575,-41.223018680161815,203.42,0.0,161.55007924426468
16:49:13,1347.0,1440,1560.9371583681502,-213.93715836815022,-38.78680681214564,201.8,0.0,162.1969813198382
16:49:13,1347.0,1440,1548.8434425313353,-201.8434425313353,-36.594216130931095,199.99,0.0,163.01319318785437
16:49:13,1347.0,1320,1525.9590982782017,-178.95909827820174,-32.445284517837976,198.63,0.0,163.3957838690689
16:49:13,1347.0,1320,1505.3631884503816,-158.36318845038159,-28.711246066054184,197.2,0.0,166.184715482162
16:49:14,1347.0,1320,1486.8268696053435,-139.82686960534352,-25.350611459448782,196.12,0.0,168.48875393394582
16:49:14,1347.0,1320,1470.1441826448092,-123.14418264480923,-22.326040313503917,195.01,0.0,170.76938854055123
16:49:14,1347.0,1320,1455.1297643803284,-108.12976438032842,-19.603926282153544,194.18,0.0,172.68395968649608
16:49:14,1347.0,1200,1429.6167879422956,-82.61678794229556,-14.978423653938187,193.44,0.0,174.57607371784647
16:49:14,1347.0,1200,1406.655109148066,-59.655109148066,-10.815471288544368,192.9,0.0,178.4615763460618
16:49:14,1347.0,1200,1385.9895982332594,-38.98959823325936,-7.068814159689922,192.6,0.0,182.08452871145565
16:49:14,1347.0,1200,1367.3906384099334,-20.390638409933445,-3.696822743720934,192.42,0.0,185.53118584031006
16:49:14,1347.0,1080,1338.65157456894,8.348425431059923,1.513569530651164,192.48,0.0,188.72317725627906
16:49:14,1347.0,1080,1312.7864171120461,34.21358288795386,6.202922577586036,192.78,0.0,193.99356953065114
16:49:15,1347.0,1080,1289.5077754008416,57.49222459915836,10.423340319827412,193.23,0.0,198.98292257758604
16:49:15,1347.0,1080,1268.5569978607575,78.44300213924248,14.221716287844663,193.93,0.0,203.6533403198274
16:49:15,1347.0,1080,1249.7012980746817,97.29870192531826,17.6402546590602,194.68,0.0,208.15171628784466
16:49:15,1347.0,1200,1244.7311682672137,102.26883173278634,18.541339193154165,195.58,0.0,212.3202546590602
16:49:15,1347.0,1200,1240.2580514404924,106.74194855950759,19.352315273838727,196.55,0.0,214.12133919315417
16:49:15,1347.0,1200,1236.2322462964432,110.76775370355676,20.082193746454845,197.4,0.0,215.90231527383872
16:49:15,1347.0,1200,1232.609021666799,114.39097833320102,20.739084371809348,198.44,0.0,217.48219374645484
16:49:15,1347.0,1200,1229.348119500119,117.65188049988092,21.330285934628414,199.33,0.0,219.17908437180935
16:49:15,1347.0,1200,1226.4133075501072,120.58669244989278,21.862367341165562,200.41,0.0,220.66028593462843
16:49:15,1347.0,1200,1223.7719767950966,123.22802320490337,22.34124060704898,201.35,0.0,222.27236734116556
16:49:16,1347.0,1200,1221.394779115587,125.60522088441303,22.772226546344083,202.48,0.0,223.69124060704897
16:49:16,1347.0,1200,1219.2553012040282,127.74469879597177,23.160113891709685,203.49,0.0,225.25222654634408
16:49:16,1347.0,1320,1229.3297710836255,117.67022891637453,21.333612502538703,204.53,-0.0,226.65011389170968
16:49:16,1347.0,1320,1238.3967939752629,108.60320602473712,19.689761252284843,205.4,-0.0,225.8636125025387
16:49:16,1347.0,1320,1246.5571145777367,100.44288542226332,18.21029512705634,206.26,-0.0,225.08976125228486
16:49:16,1347.0,1320,1253.901403119963,93.0985968800369,16.87877561435069,207.09,-0.0,224.47029512705632
16:49:16,1347.0,1320,1260.511262807967,86.48873719203311,15.680408052915604,207.76,-0.0,223.9687756143507
16:49:16,1347.0,1440,1278.4601365271703,68.53986347282967,12.42627724762402,208.37,-0.0,223.4404080529156
16:49:16,1347.0,1440,1294.6141228744534,52.385877125546585,9.497559522861597,208.77,-0.0,220.79627724762403
16:49:17,1347.0,1440,1309.1527105870082,37.84728941299181,6.861713570575416,209.1,-0.0,218.2675595228616
16:49:17,1347.0,1440,1322.2374395283075,24.762560471692495,4.48945221351785,209.3,-0.0,215.9617135705754
16:49:17,1347.0,1440,1334.0136955754767,12.986304424523269,2.354416992166069,209.41,-0.0,213.78945221351785
16:49:17,1347.0,1440,1344.612326017929,2.3876739820709645,0.4328852929494659,209.43,-0.0,211.76441699216608
16:49:17,1347.0,1440,1354.151093416136,-7.151093416136064,-1.2964932363454684,209.38,-0.0,209.86288529294947
16:49:17,1347.0,1440,1362.7359840745225,-15.735984074522548,-2.852933912710938,209.24,-0.0,208.08350676365453
16:49:17,1347.0,1440,1370.4623856670703,-23.462385667070293,-4.253730521439844,209.06,-0.0,206.38706608728907
16:49:17,1347.0,1320,1365.4161471003633,-18.416147100363332,-3.3388474692958723,208.89,0.0,204.80626947856015
16:49:17,1347.0,1320,1360.874532390327,-13.874532390326976,-2.5154527223662813,208.77,0.0,205.55115253070412
16:49:18,1347.0,1320,1356.7870791512944,-9.787079151294392,-1.7743974501296735,208.7,0.0,206.25454727763372
16:49:18,1347.0,1320,1353.1083712361649,-6.108371236164885,-1.1074477051166938,208.65,0.0,206.92560254987032
16:49:18,1347.0,1320,1349.7975341125484,-2.797534112548419,-0.5071929346050285,208.63,0.0,207.5425522948833
16:49:18,1347.0,1440,1358.8177807012937,-11.817780701293714,-2.1425636411445503,208.52,-0.0,208.12280706539497
16:49:18,1347.0,1440,1366.9360026311645,-19.936002631164456,-3.614397277030116,208.37,-0.0,206.37743635885545
16:49:18,1347.0,1440,1374.242402368048,-27.242402368048033,-4.939047549327109,208.13,-0.0,204.75560272296988
16:49:18,1347.0,1440,1380.8181621312433,-33.8181621312433,-6.1312327943944105,207.87,-0.0,203.19095245067288
16:49:18,1347.0,1320,1374.736345918119,-27.736345918119014,-5.028599514954978,207.62,0.0,201.7387672056056
16:49:18,1347.0,1320,1369.2627113263072,-22.262711326307226,-4.0362295634595,207.44,0.0,202.59140048504503
16:49:19,1347.0,1320,1364.3364401936765,-17.33644019367648,-3.1430966071135464,207.29,0.0,203.4037704365405
16:49:19,1347.0,1320,1359.9027961743088,-12.902796174308833,-2.3392769464021916,207.18,0.0,204.14690339288646
16:49:19,1347.0,1320,1355.912516556878,-8.912516556878018,-1.6158392517619848,207.1,0.0,204.84072305359783
16:49:19,1347.0,1320,1352.3212649011903,-5.321264901190261,-0.9647453265857945,207.05,0.0,205.484160748238
16:49:19,1347.0,1320,1349.0891384110712,-2.0891384110711897,-0.37876079392720674,207.03,0.0,206.08525467341423
16:49:19,1347.0,1320,1346.1802245699641,0.8197754300358611,0.14862528546550163,207.04,0.0,206.6512392060728
16:49:19,1347.0,1320,1343.5622021129677,3.437797887032275,0.6232727569189515,207.07,0.0,207.1886252854655
16:49:19,1347.0,1440,1353.205981901671,-6.205981901671066,-1.1251445187729645,207.02,-0.0,207.69327275691896
16:49:19,1347.0,1440,1361.885383711504,-14.885383711503891,-2.698720066895656,206.89,-0.0,205.89485548122704
16:49:20,1347.0,1440,1369.6968453403535,-22.696845340353548,-4.114938060206098,206.72,-0.0,204.19127993310434
16:49:20,1347.0,1440,1376.7271608063181,-29.727160806318125,-5.3895342541854765,206.45,-0.0,202.6050619397939
16:49:20,1347.0,1440,1383.0544447256864,-36.05444472568638,-6.536670828766941,206.17,-0.0,201.06046574581453
16:49:20,1347.0,1440,1388.7490002531179,-41.749000253117856,-7.569093745890268,205.8,-0.0,199.63332917123304
16:49:20,1347.0,1440,1393.8741002278061,-46.87410022780614,-8.498274371301253,205.44,-0.0,198.23090625410975
16:49:20,1347.0,1440,1398.4866902050255,-51.486690205025525,-9.334536934171128,204.98,-0.0,196.94172562869875
16:49:20,1347.0,1440,1402.638021184523,-55.63802118452304,-10.087173240754028,204.51,-0.0,195.64546306582886
16:49:20,1347.0,1440,1406.3742190660707,-59.37421906607074,-10.764545916678626,204.01,-0.0,194.42282675924596
16:49:20,1347.0,1440,1409.7367971594638,-62.73679715946378,-11.374181325010785,203.45,-0.0,193.24545408332136
16:49:21,1347.0,1440,1412.7631174435173,-65.76311744351733,-11.922853192509693,202.95,-0.0,192.0758186749892
16:49:21,1347.0,1440,1415.4868056991656,-68.48680569916564,-12.416657873258732,202.34,-0.0,191.02714680749028
16:49:21,1347.0,1440,1417.938125129249,-70.9381251292491,-12.861082085932864,201.79,-0.0,189.92334212674126
16:49:21,1347.0,1560,1432.1443126163242,-85.14431261632421,-15.436663877339582,201.03,-0.0,188.92891791406714
16:49:21,1347.0,1560,1444.9298813546918,-97.92988135469182,-17.75468748960563,200.27,-0.0,185.59333612266042
16:49:21,1347.0,1560,1456.4368932192226,-109.43689321922261,-19.840908740645062,199.3,-0.0,182.51531251039438
16:49:21,1347.0,1560,1466.7932038973004,-119.79320389730037,-21.71850786658056,198.22,-0.0,179.45909125935495
16:49:21,1347.0,1560,1476.1138835075703,-129.11388350757034,-23.408347079922503,197.22,-0.0,176.50149213341945
16:49:21,1347.0,1440,1472.5024951568134,-125.50249515681344,-22.753602371930278,196.18,0.0,173.8116529200775
16:49:22,1347.0,1440,1469.252245641132,-122.25224564113205,-22.164332134737244,195.16,0.0,173.42639762806974
16:49:22,1347.0,1440,1466.3270210770188,-119.3270210770188,-21.63398892126351,194.09,0.0,172.99566786526276
16:49:22,1347.0,1440,1463.694318969317,-116.69431896931701,-21.156680029137174,193.2,0.0,172.45601107873648
16:49:22,1347.0,1440,1461.3248870723853,-114.32488707238531,-20.72710202622346,192.16,0.0,172.04331997086283
16:49:22,1347.0,1440,1459.1923983651468,-112.1923983651468,-20.340481823601117,191.3,0.0,171.43289797377653
16:49:22,1347.0,1440,1457.2731585286322,-110.27315852863217,-19.992523641241014,190.34,0.0,170.9595181763989
16:49:22,1347.0,1440,1455.5458426757689,-108.54584267576888,-19.6793612771169,189.47,0.0,170.347476358759
16:49:22,1347.0,1440,1453.991258408192,-106.99125840819192,-19.397515149405198,188.52,0.0,169.7906387228831
16:49:22,1347.0,1320,1440.5921325673728,-93.5921325673728,-16.96825363446469,187.72,0.0,169.12248485059482
16:49:23,1347.0,1320,1428.5329193106356,-81.53291931063563,-14.781918271018242,187.09,0.0,170.7517463655353
16:49:23,1347.0,1320,1417.6796273795721,-70.67962737957214,-12.81421644391643,186.46,0.0,172.30808172898176
16:49:23,1347.0,1320,1407.911664641615,-60.91166464161506,-11.043284799524812,185.99,0.0,173.6457835560836
16:49:23,1347.0,1200,1387.1204981774536,-40.120498177453555,-7.27384631957233,185.63,0.0,174.94671520047518
16:49:23,1347.0,1200,1368.4084483597082,-21.408448359708245,-3.8813516876151053,185.46,0.0,178.35615368042767
16:49:23,1347.0,1200,1351.5676035237375,-4.567603523737489,-0.8281065188536069,185.42,0.0,181.5786483123849
16:49:23,1347.0,1200,1336.4108431713637,10.589156828636305,1.9198141330317624,185.52,0.0,184.59189348114637
16:49:23,1347.0,1200,1322.7697588542273,24.230241145772652,4.392942719728582,185.71,0.0,187.43981413303177
16:49:23,1347.0,1080,1298.4927829688047,48.507217031195296,8.794358447755707,186.15,0.0,190.1029427197286
16:49:23,1347.0,1080,1276.6435046719243,70.35649532807565,12.755632602980118,186.69,0.0,194.94435844775572
16:49:24,1347.0,1080,1256.979154204732,90.02084579526809,16.320779342682105,187.5,0.0,199.4456326029801
16:49:24,1347.0,1080,1239.2812387842587,107.71876121574132,19.529411408413903,188.33,0.0,203.8207793426821
16:49:24,1347.0,1080,1223.3531149058329,123.64688509416715,22.417180267572505,189.43,0.0,207.8594114084139
16:49:24,1347.0,1200,1221.0178034152495,125.98219658475045,22.84057224081526,190.56,0.0,211.84718026757253
16:49:24,1347.0,1200,1218.9160230737245,128.08397692627545,23.221625016733743,191.55,0.0,213.40057224081525
16:49:24,1347.0,1200,1217.024420766352,129.97557923364798,23.56457251506038,192.7,0.0,214.77162501673376
16:49:24,1347.0,1200,1215.3219786897168,131.67802131028316,23.87322526355434,193.72,0.0,216.26457251506037
16:49:24,1347.0,1440,1237.7897808207451,109.21021917925486,19.79981273719891,194.7,-0.0,217.59322526355433
16:49:24,1347.0,1440,1258.0108027386707,88.98919726132931,16.133741463479005,195.38,-0.0,214.4998127371989
16:49:25,1347.0,1440,1276.2097224648037,70.79027753519631,12.834277317131091,196.02,-0.0,211.513741463479
16:49:25,1347.0,1440,1292.5887502183234,54.41124978167659,9.864759585417966,196.45,-0.0,208.8542773171311
16:49:25,1347.0,1440,1307.329875196491,39.670124803509,7.192193626876182,196.8,-0.0,206.31475958541796
16:49:25,1347.0,1440,1320.596887676842,26.403112323157984,4.786884264188543,197.04,-0.0,203.9921936268762
16:49:25,1347.0,1440,1332.537198909158,14.46280109084205,2.6221058377696638,197.15,-0.0,201.82688426418852
16:49:25,1347.0,1440,1343.2834790182421,3.716520981757867,0.6738052539927013,197.18,-0.0,199.77210583776966
16:49:25,1347.0,1440,1352.955131116418,-5.955131116417988,-1.0796652714065813,197.13,-0.0,197.8538052539927
16:49:25,1347.0,1440,1361.6596180047761,-14.65961800477612,-2.657788744265911,197.0,-0.0,196.0503347285934
16:49:25,1347.0,1440,1369.4936562042985,-22.49365620429853,-4.078099869839324,196.83,-0.0,194.3422112557341
16:49:26,1347.0,1440,1376.5442905838688,-29.544290583868815,-5.356379882855417,196.57,-0.0,192.7519001301607
16:49:26,1347.0,1440,1382.889861525482,-35.88986152548205,-6.5068318945698955,196.25,-0.0,191.2136201171446
16:49:26,1347.0,1440,1388.6008753729338,-41.60087537293384,-7.542238705112906,195.93,-0.0,189.7431681054301
16:49:26,1347.0,1320,1381.7407878356405,-34.7407878356405,-6.298504834601624,195.62,0.0,188.3877612948871
16:49:26,1347.0,1320,1375.5667090520765,-28.566709052076476,-5.179144351141465,195.4,0.0,189.32149516539837
16:49:26,1347.0,1320,1370.010038146869,-23.010038146868965,-4.171719916027343,195.19,0.0,190.22085564885853
16:49:26,1347.0,1320,1365.0090343321822,-18.009034332182182,-3.2650379244246297,195.05,0.0,191.01828008397266
16:49:26,1347.0,1440,1372.508130898964,-25.508130898964055,-4.624624131982183,194.82,-0.0,191.78496207557538
16:49:26,1347.0,1440,1379.2573178090677,-32.25731780906767,-5.8482517187839695,194.58,-0.0,190.1953758680178
16:49:27,1347.0,1440,1385.331586028161,-38.33158602816093,-6.949516546905577,194.24,-0.0,188.73174828121606
16:49:27,1347.0,1440,1390.798427425345,-43.798427425344926,-7.9406548922150355,193.85,-0.0,187.29048345309442
16:49:27,1347.0,1440,1395.7185846828104,-48.71858468281039,-8.832679402993524,193.48,-0.0,185.90934510778496
16:49:27,1347.0,1440,1400.1467262145293,-53.14672621452928,-9.63550146269416,193.06,-0.0,184.64732059700646
16:49:27,1347.0,1440,1404.1320535930763,-57.13205359307631,-10.358041316424735,192.56,-0.0,183.42449853730585
16:49:27,1347.0,1440,1407.7188482337688,-60.71884823376877,-11.008327184782278,192.01,-0.0,182.20195868357527
16:49:27,1347.0,1440,1410.9469634103918,-63.946963410391845,-11.593584466304042,191.52,-0.0,181.00167281521772
16:49:27,1347.0,1440,1413.8522670693526,-66.85226706935259,-12.120316019673625,190.96,-0.0,179.92641553369597
16:49:27,1347.0,1440,1416.4670403624173,-69.46704036241726,-12.594374417706252,190.37,-0.0,178.83968398032638
16:49:28,1347.0,1440,1418.8203363261755,-71.8203363261755,-13.021026975935618,189.74,-0.0,177.77562558229374
16:49:28,1347.0,1440,1420.938302693558,-73.93830269355794,-13.405014278342056,189.08,-0.0,176.71897302406438
16:49:28,1347.0,1440,1422.8444724242022,-75.8444724242022,-13.750602850507859,188.5,-0.0,175.67498572165795
16:49:28,1347.0,1320,1412.560025181782,-65.56002518178207,-11.88603256545709,187.91,0.0,174.74939714949215
16:49:28,1347.0,1320,1403.304022663604,-56.30402266360397,-10.207919308911402,187.48,0.0,176.0239674345429
16:49:28,1347.0,1320,1394.9736203972436,-47.97362039724362,-8.697617378020269,187.05,0.0,177.27208069108858
16:49:28,1347.0,1320,1387.4762583575193,-40.47625835751933,-7.338345640218255,186.74,0.0,178.35238262197976
16:49:28,1347.0,1320,1380.7286325217674,-33.728632521767395,-6.115001076196429,186.44,0.0,179.40165435978176
16:49:28,1347.0,1320,1374.6557692695908,-27.65576926959079,-5.013990968576811,186.21,0.0,180.32499892380358
16:49:29,1347.0,1320,1369.1901923426317,-22.19019234263169,-4.023081871719126,186.02,0.0,181.1960090314232
16:49:29,1347.0,1320,1364.2711731083687,-17.271173108368657,-3.1312636845472377,185.88,0.0,181.9969181282809
16:49:29,1347.0,1320,1359.8440557975318,-12.844055797531837,-2.3286273160925224,185.77,0.0,182.74873631545276
16:49:29,1347.0,1320,1355.8596502177786,-8.859650217778608,-1.6062545844832616,185.69,0.0,183.44137268390747
16:49:29,1347.0,1320,1352.2736851960008,-5.27368519600077,-0.9561191260349396,185.65,0.0,184.08374541551674
16:49:29,1347.0,1320,1349.0463166764007,-2.046316676400693,-0.37099721343144565,185.63,0.0,184.69388087396507
16:49:29,1347.0,1320,1346.1416850087608,0.85831499123924,0.15561250791167425,185.64,0.0,185.25900278656854
16:49:29,1347.0,1320,1343.5275165078847,3.472483492115316,0.6295612571205068,185.67,0.0,185.79561250791167
16:49:29,1347.0,1200,1329.1747648570963,17.825235142903693,3.23171513140844,185.83,0.0,186.2995612571205
16:49:30,1347.0,1200,1316.2572883713867,30.74271162861328,5.5736536182675875,186.07,0.0,189.06171513140845
16:49:30,1347.0,1200,1304.631559534248,42.36844046575197,7.681398256440834,186.43,0.0,191.6436536182676
